Enter 's' to start: x_err,y_err, velCond, z_err [0.] [0.] 74.80077162135734 [0.5]
x_err,y_err, velCond, z_err [0.5] [0.07786066] 0.41582753835971464 [0.0316752]
x_err,y_err, velCond, z_err [0.5] [0.07619624] 0.3541963892069549 [0.03756591]
x_err,y_err, velCond, z_err [0.5] [0.07231825] 0.7827982924564547 [0.03727772]
x_err,y_err, velCond, z_err [0.5] [0.07219643] 0.47809739559209663 [0.02802848]
x_err,y_err, velCond, z_err [0.49348316] [0.06714756] 0.36827495391302145 [0.03710199]
x_err,y_err, velCond, z_err [0.47618611] [0.06618698] 0.46014754580795914 [0.03088376]
x_err,y_err, velCond, z_err [0.4442695] [0.06370837] 0.887849497234516 [0.0155075]
x_err,y_err, velCond, z_err [0.43141009] [0.05870136] 0.41237817077886746 [0.02454379]
x_err,y_err, velCond, z_err [0.41739907] [0.05558728] 0.36696202495891084 [0.02146944]
x_err,y_err, velCond, z_err [0.40173073] [0.05167624] 0.4037301719057612 [0.02140822]
x_err,y_err, velCond, z_err [0.38531573] [0.05062747] 0.43946661989539365 [0.01520682]
x_err,y_err, velCond, z_err [0.35733664] [0.03994313] 0.7638959001470339 [0.02126279]
x_err,y_err, velCond, z_err [0.34056547] [0.03809525] 0.4291927055086544 [0.01809367]
x_err,y_err, velCond, z_err [0.32504957] [0.03362237] 0.4107758001952998 [0.01505573]
x_err,y_err, velCond, z_err [0.3114882] [0.02746588] 0.43601687461663136 [0.02413119]
x_err,y_err, velCond, z_err [0.28040001] [0.01981288] 0.814957103117305 [0.017999]
x_err,y_err, velCond, z_err [0.26586423] [0.01314962] 0.42767728982535497 [0.02407888]
x_err,y_err, velCond, z_err [0.24523527] [0.01281153] 0.6421891763573424 [0.00877584]
x_err,y_err, velCond, z_err [0.23588296] [0.00403928] 0.4982214664142348 [0.0240317]
x_err,y_err, velCond, z_err [0.22155205] [0.00056304] 0.3836531330987524 [0.02702292]
x_err,y_err, velCond, z_err [0.19428133] [0.01163748] 0.7398575247090386 [0.03010305]
x_err,y_err, velCond, z_err [0.18155644] [0.02013052] 0.44614880084325786 [0.03929128]
x_err,y_err, velCond, z_err [0.17145119] [0.02661321] 0.33708818463163226 [0.04542839]
x_err,y_err, velCond, z_err [0.15728157] [0.03175746] 0.3768635358306238 [0.04544217]
x_err,y_err, velCond, z_err [0.13723371] [0.0465069] 0.6646846642597461 [0.0547924]
x_err,y_err, velCond, z_err [0.12100342] [0.05042983] 0.5152499749236401 [0.04271099]
x_err,y_err, velCond, z_err [0.11347772] [0.05876478] 0.2922750778284178 [0.04596244]
x_err,y_err, velCond, z_err [0.10164453] [0.06331249] 0.3255678618835645 [0.04298166]
x_err,y_err, velCond, z_err [0.09081933] [0.06858273] 0.33561458644954373 [0.03704372]
x_err,y_err, velCond, z_err [0.07657128] [0.0828021] 0.5033387587398235 [0.03744674]
x_err,y_err, velCond, z_err [0.0716714] [0.08852527] 0.20441939013825985 [0.04062418]
x_err,y_err, velCond, z_err [0.06679357] [0.09423084] 0.2037780455533634 [0.0438013]
x_err,y_err, velCond, z_err [0.05325866] [0.10219213] 0.41902974949201827 [0.03793944]
x_err,y_err, velCond, z_err [0.05259406] [0.10840176] 0.22112320165177127 [0.04420295]
x_err,y_err, velCond, z_err [0.04548704] [0.10994816] 0.23641472590346274 [0.03815927]
x_err,y_err, velCond, z_err [0.04257107] [0.11202281] 0.1160505643319468 [0.0352027]
x_err,y_err, velCond, z_err [0.07404144] [0.07649587] 0.1585159715178124 [0.02678648]
x_err,y_err, velCond, z_err [0.03608447] [0.11720231] 0.20754451112641376 [0.03533051]
x_err,y_err, velCond, z_err [0.03478616] [0.11979206] 0.07246102629894216 [0.0354229]
x_err,y_err, velCond, z_err [0.05912478] [0.09109731] 0.2646043844532037 [0.03995441]
x_err,y_err, velCond, z_err [0.03512398] [0.12158219] 0.0895695638969406 [0.03850797]
x_err,y_err, velCond, z_err [0.05877618] [0.09403101] 0.12705934118793835 [0.03581891]
x_err,y_err, velCond, z_err [0.02891613] [0.1213957] 0.2756051343226459 [0.02939968]
x_err,y_err, velCond, z_err [0.02925401] [0.12318582] 0.08956972318613941 [0.03248475]
x_err,y_err, velCond, z_err [0.0401487] [0.5] 0.5077576229833629 [0.05091918]
x_err,y_err, velCond, z_err [0.02631238] [0.12399423] 0.1071663635515626 [0.02947333]
x_err,y_err, velCond, z_err [0.04094237] [0.5] 0.16517833473123836 [0.04482079]
x_err,y_err, velCond, z_err [0.02467044] [0.12350559] 0.08741472984687808 [0.02642515]
x_err,y_err, velCond, z_err [0.04171854] [0.5] 0.1654034146107744 [0.03872089]
x_err,y_err, velCond, z_err [0.02959543] [0.12626641] 0.269863469586528 [0.03562539]
x_err,y_err, velCond, z_err [0.02925238] [0.12577995] 0.0771750513379998 [0.03259632]
x_err,y_err, velCond, z_err [0.02418498] [0.5] 0.12753221803896597 [0.04994197]
x_err,y_err, velCond, z_err [0.02795349] [0.12577995] 0.032475590705873025 [0.0325773]
x_err,y_err, velCond, z_err [0.02322545] [0.5] 0.11542558662695468 [0.04678584]
x_err,y_err, velCond, z_err [0.0299437] [0.12546021] 0.158751291446969 [0.03859893]
x_err,y_err, velCond, z_err [0.0299437] [0.12546021] 0.0 [0.03859893]
x_err,y_err, velCond, z_err [0.00924515] [0.5] 0.1558569462242152 [0.05894143]
x_err,y_err, velCond, z_err [0.03253347] [0.12416753] 0.07236273227389578 [0.03858125]
x_err,y_err, velCond, z_err [0.00660083] [0.5] 0.1479601706797368 [0.05867522]
x_err,y_err, velCond, z_err [0.0347829] [0.12497154] 0.09461782864401344 [0.03564566]
x_err,y_err, velCond, z_err [0.00395972] [0.5] 0.27280497632462375 [0.05818157]
x_err,y_err, velCond, z_err [0.03444949] [0.12318582] 0.08949876742669027 [0.03256084]
x_err,y_err, velCond, z_err [0.00396388] [0.5] 0.16540661454200745 [0.05789728]
x_err,y_err, velCond, z_err [0.0386737] [0.12367666] 0.13136025593914724 [0.03564694]
x_err,y_err, velCond, z_err [0.00492993] [0.5] 0.16641356161672763 [0.0606573]
x_err,y_err, velCond, z_err [0.04126705] [0.12367666] 0.06484091281890833 [0.03568492]
x_err,y_err, velCond, z_err [0.00063084] [0.5] 0.3241907701248594 [0.07027963]
x_err,y_err, velCond, z_err [0.04322882] [0.12009641] 0.1841571905811125 [0.0295534]
x_err,y_err, velCond, z_err [0.04713214] [0.12009641] 0.0975936651229848 [0.02961057]
x_err,y_err, velCond, z_err [0.00250997] [0.5] 0.2228246264120269 [0.07529802]
x_err,y_err, velCond, z_err [0.0433262] [0.11680732] 0.3301298288585363 [0.01740099]
x_err,y_err, velCond, z_err [0.04754466] [0.11599891] 0.13141213038431862 [0.02043111]
x_err,y_err, velCond, z_err [0.00036124] [0.5] 0.19776570296003848 [0.08648656]
x_err,y_err, velCond, z_err [0.04801089] [0.11056244] 0.26819237941515595 [0.01119472]
x_err,y_err, velCond, z_err [0.04932687] [0.10793746] 0.07344663222683526 [0.01110108]
x_err,y_err, velCond, z_err [0.00712063] [0.5] 0.3556775902154529 [0.10606305]
x_err,y_err, velCond, z_err [0.04905914] [0.10348273] 0.13726748573959377 [0.00790241]
x_err,y_err, velCond, z_err [0.00754312] [0.5] 0.24744159136025648 [0.1086494]
x_err,y_err, velCond, z_err [0.05301274] [0.09690926] 0.19185282481634872 [0.00767753]
x_err,y_err, velCond, z_err [0.05590839] [0.09218761] 0.1556399415887649 [0.01051994]
x_err,y_err, velCond, z_err [0.05879955] [0.08748355] 0.15526228467081024 [0.01336304]
x_err,y_err, velCond, z_err [0.05829203] [0.07587421] 0.3330302806740583 [0.00684997]
x_err,y_err, velCond, z_err [0.05463497] [0.06796018] 0.28590155568065206 [0.00055122]
x_err,y_err, velCond, z_err [0.06274981] [0.06520867] 0.3895374869192722 [0.01246268]
x_err,y_err, velCond, z_err [0.0588505] [0.05667608] 0.3507919211013941 [0.00202821]
x_err,y_err, velCond, z_err [0.06017416] [0.05008793] 0.16812472625196206 [0.00176419]
x_err,y_err, velCond, z_err [0.06018163] [0.03822931] 0.29673948884010204 [0.00125417]
x_err,y_err, velCond, z_err [0.0651466] [0.03181309] 0.2647072298552932 [0.00805807]
x_err,y_err, velCond, z_err [0.06646411] [0.02656313] 0.13541711363405834 [0.00785152]
x_err,y_err, velCond, z_err [0.00403121] [0.5] 0.43765490866294166 [0.10480007]
x_err,y_err, velCond, z_err [0.06283706] [0.01187675] 0.42427414206567815 [0.00015943]
x_err,y_err, velCond, z_err [0.06647568] [0.00818834] 0.21575298922464858 [0.00706125]
x_err,y_err, velCond, z_err [0.06516561] [0.00162585] 0.16746894866090833 [0.00675976]
x_err,y_err, velCond, z_err [0.06229301] [0.00563664] 0.21252813895553035 [0.00340216]
x_err,y_err, velCond, z_err [0.06673573] [0.01340857] 0.2658164925497997 [0.00913913]
x_err,y_err, velCond, z_err [0.06649304] [0.01937395] 0.17009877481825095 [0.00587584]
x_err,y_err, velCond, z_err [0.06418063] [0.02633444] 0.25942035596547247 [0.00146465]
x_err,y_err, velCond, z_err [0.06527237] [0.03366672] 0.202887130391354 [0.00476719]
x_err,y_err, velCond, z_err [0.05833448] [0.04162991] 0.4889412369424556 [0.0212279]
x_err,y_err, velCond, z_err [0.06637282] [0.04102092] 0.38576351825986493 [0.00807055]
x_err,y_err, velCond, z_err [0.05431247] [0.05292973] 0.7909662534347439 [0.03478632]
x_err,y_err, velCond, z_err [0.0527687] [0.0550369] 0.1016563613180202 [0.03790257]
x_err,y_err, velCond, z_err [0.01939456] [0.36862378] 0.28779159249195096 [0.13425282]
x_err,y_err, velCond, z_err [0.04247222] [0.06286041] 0.6061178358179657 [0.05841066]
x_err,y_err, velCond, z_err [0.04762301] [0.06299323] 0.28301680547401625 [0.04833051]
x_err,y_err, velCond, z_err [0.04401952] [0.06615725] 0.21619053674563768 [0.0555267]
x_err,y_err, velCond, z_err [0.04266266] [0.06751301] 0.04799261866641151 [0.05560489]
x_err,y_err, velCond, z_err [0.03823262] [0.30729722] 0.3971211677666197 [0.13189058]
x_err,y_err, velCond, z_err [0.03322583] [0.07225552] 0.42567475876651506 [0.06896054]
x_err,y_err, velCond, z_err [0.03839688] [0.06965043] 0.2931804538719667 [0.05876243]
x_err,y_err, velCond, z_err [0.03567706] [0.06965043] 0.06800293922424376 [0.05880226]
x_err,y_err, velCond, z_err [0.05644442] [0.26000628] 0.7647340439913538 [0.13312607]
x_err,y_err, velCond, z_err [0.03295735] [0.06965043] 0.06799995899200333 [0.05884209]
x_err,y_err, velCond, z_err [0.05957564] [0.25029743] 0.26337896513451414 [0.13575727]
x_err,y_err, velCond, z_err [0.02502237] [0.07225552] 0.3303208861536928 [0.06908068]
x_err,y_err, velCond, z_err [0.02594883] [0.07043191] 0.18470309251202036 [0.06198135]
x_err,y_err, velCond, z_err [0.02207743] [0.0682924] 0.13415654331610252 [0.05894301]
x_err,y_err, velCond, z_err [0.06759953] [0.20921743] 0.4993623400507735 [0.145119]
x_err,y_err, velCond, z_err [0.02093896] [0.06615725] 0.09788667480134135 [0.05586472]
x_err,y_err, velCond, z_err [0.07518317] [0.19705036] 0.41567411446343916 [0.1366984]
x_err,y_err, velCond, z_err [0.02351146] [0.06221837] 0.28121208521324115 [0.04564729]
x_err,y_err, velCond, z_err [0.02080992] [0.06086992] 0.07548581697901337 [0.04562885]
x_err,y_err, velCond, z_err [0.0795074] [0.17754707] 0.26571598503522004 [0.13892586]
x_err,y_err, velCond, z_err [0.01515888] [0.05759066] 0.17916308028507827 [0.04857354]
x_err,y_err, velCond, z_err [0.01405402] [0.0541276] 0.12001727099250406 [0.04543775]
x_err,y_err, velCond, z_err [0.08768063] [0.14849711] 0.2469195245489548 [0.13479278]
x_err,y_err, velCond, z_err [0.02018938] [0.04923477] 0.40811836845748295 [0.03112291]
x_err,y_err, velCond, z_err [0.02045423] [0.04580328] 0.11671768874645329 [0.0279683]
x_err,y_err, velCond, z_err [0.09462142] [0.12807592] 0.25735522043611087 [0.13101284]
x_err,y_err, velCond, z_err [0.02099862] [0.04162991] 0.1872068155744391 [0.02177469]
x_err,y_err, velCond, z_err [0.0212766] [0.03822046] 0.1163197626257951 [0.01862083]
x_err,y_err, velCond, z_err [0.09838619] [0.0993913] 0.33404667461289494 [0.12983403]
x_err,y_err, velCond, z_err [0.02127576] [0.03689113] 0.03326386213302709 [0.01856366]
x_err,y_err, velCond, z_err [0.1015917] [0.08884393] 0.2884754033495141 [0.12642425]
x_err,y_err, velCond, z_err [0.01966181] [0.03630362] 0.08645400191898353 [0.02156514]
x_err,y_err, velCond, z_err [0.10354762] [0.07951286] 0.25284746103973943 [0.12304838]
x_err,y_err, velCond, z_err [0.02127325] [0.03290298] 0.12305751174731022 [0.01839214]
x_err,y_err, velCond, z_err [0.10230543] [0.06199099] 0.43956999630350824 [0.12227644]
x_err,y_err, velCond, z_err [0.02475068] [0.0292668] 0.16403394051590034 [0.01418059]
x_err,y_err, velCond, z_err [0.03465775] [0.02404228] 0.4962075928947257 [0.00220567]
x_err,y_err, velCond, z_err [0.03166327] [0.024561] 0.33570056477440874 [0.01087393]
x_err,y_err, velCond, z_err [0.03750915] [0.02046839] 0.23744790885371117 [0.00460603]
x_err,y_err, velCond, z_err [0.03829113] [0.02058833] 0.1512968396295525 [0.01060597]
x_err,y_err, velCond, z_err [0.03935588] [0.01998171] 0.08012108336103438 [0.01356728]
x_err,y_err, velCond, z_err [0.0985857] [0.00183869] 0.24844950044268757 [0.11947616]
x_err,y_err, velCond, z_err [0.03831971] [0.0203248] 0.17803473533109795 [0.02060452]
x_err,y_err, velCond, z_err [0.04624506] [0.0166156] 0.33761091847686275 [0.01031858]
x_err,y_err, velCond, z_err [0.04599476] [0.01600242] 0.07632468855217354 [0.01329887]
x_err,y_err, velCond, z_err [0.0943743] [0.03852075] 0.3051747212284453 [0.10682511]
x_err,y_err, velCond, z_err [0.05072079] [0.01254943] 0.27317098211714835 [0.00407188]
x_err,y_err, velCond, z_err [0.04655467] [0.01429177] 0.34757990235639546 [0.01722128]
x_err,y_err, velCond, z_err [0.04788496] [0.01296244] 0.04705485071877409 [0.01714461]
x_err,y_err, velCond, z_err [0.08556045] [0.0637135] 0.23763033398277797 [0.1056123]
x_err,y_err, velCond, z_err [0.05263197] [0.00937027] 0.18254440264388366 [0.01291637]
x_err,y_err, velCond, z_err [0.04875141] [0.01036996] 0.2718837741687514 [0.02302651]
x_err,y_err, velCond, z_err [0.05164638] [0.00834059] 0.11809152616909213 [0.01989382]
x_err,y_err, velCond, z_err [0.07422865] [0.09845085] 0.22867554233626983 [0.10995826]
x_err,y_err, velCond, z_err [0.05528606] [0.00539093] 0.2144878149314999 [0.01270631]
x_err,y_err, velCond, z_err [0.04964244] [0.00507482] 0.42624585132385245 [0.02879191]
x_err,y_err, velCond, z_err [0.05430897] [0.00168271] 0.27197857944458737 [0.01956842]
x_err,y_err, velCond, z_err [0.04890932] [0.00330834] 0.3579878964316726 [0.03273085]
x_err,y_err, velCond, z_err [0.04352801] [0.00356424] 0.35418566504362214 [0.04583398]
x_err,y_err, velCond, z_err [0.05159198] [0.00205613] 0.41492327267551354 [0.0324608]
x_err,y_err, velCond, z_err [0.04487804] [0.00048772] 0.3718414250721364 [0.0456399]
x_err,y_err, velCond, z_err [0.04261996] [0.00027686] 0.1851319508966903 [0.05268936]
X<Y 1032 108
find center time:  0.02264261245727539
total depth time:  0.022864103317260742
depth_pose: [-1.0381375707354912, -0.5729107946025223, -1.7542403702806233]
x_err,y_err, velCond, z_err [0.04261826] [0.00298845] 0.06785243749618551 [0.05257274]
x_err,y_err, velCond, z_err [0.03318301] [0.16061459] 1.2028277845729243 [0.07364895]
X<Y 1020 108
find center time:  0.014333963394165039
total depth time:  0.014425516128540039
depth_pose: [-1.0255736441353167, -0.5798047692631041, -1.74270858514199]
x_err,y_err, velCond, z_err [0.03727934] [0.00420358] 0.3535578458779969 [0.06561208]
X<Y 1014 138
find center time:  0.01525425910949707
total depth time:  0.01535487174987793
depth_pose: [-1.0120215104436354, -0.5906430316042337, -1.7433732947830054]
x_err,y_err, velCond, z_err [0.03864573] [0.0055689] 0.04833032011633367 [0.06553334]
x_err,y_err, velCond, z_err [0.00706695] [0.17834683] 0.4341443431331411 [0.08451603]
X<Y 1010 102
find center time:  0.014407157897949219
total depth time:  0.0144805908203125
depth_pose: [-0.9984694363877162, -0.6014813534949466, -1.7440380061123313]
x_err,y_err, velCond, z_err [0.03727762] [0.00693426] 0.04833084679973117 [0.06549464]
x_err,y_err, velCond, z_err [0.00648512] [0.18918515] 0.43414411041666073 [0.08385132]
X<Y 978 112
X<Y 1002 90
find center time:  0.013598203659057617
total depth time:  0.013692855834960938
depth_pose: [-0.990583845499199, -0.603745054292226, -1.735241639420728]
x_err,y_err, velCond, z_err [0.0335012] [0.00750027] 0.26857122393719945 [0.0755359]
X<Y 998 92
find center time:  0.013771533966064453
total depth time:  0.013855695724487305
depth_pose: [-0.9800444464305585, -0.6086337058398766, -1.7265969380448694]
x_err,y_err, velCond, z_err [0.03727418] [0.01239564] 0.2997909439236007 [0.06525975]
X<Y 970 124
find center time:  0.015376091003417969
total depth time:  0.015447139739990234
depth_pose: [-0.9744096190462691, -0.62261339927942, -1.7362901854109065]
x_err,y_err, velCond, z_err [0.03435998] [0.01175065] 0.10710538677674776 [0.06833317]
x_err,y_err, velCond, z_err [0.03054494] [0.2103172] 0.44801098815593926 [0.09159914]
X<Y 970 80
find center time:  0.014923810958862305
total depth time:  0.015002012252807617
depth_pose: [-0.9638168167390467, -0.6255721794459372, -1.7225580924993051]
x_err,y_err, velCond, z_err [0.03472222] [0.01576689] 0.18456983179177194 [0.06214899]
X<Y 994 100
X<Y 998 74
find center time:  0.01547384262084961
total depth time:  0.015542745590209961
depth_pose: [-0.9599013132897951, -0.6371989473441154, -1.7401330953943033]
x_err,y_err, velCond, z_err [0.03062533] [0.01849316] 0.12303543389201703 [0.06209171]
x_err,y_err, velCond, z_err [0.04505324] [0.22490275] 0.5358367438982704 [0.08775623]
X<Y 980 92
find center time:  0.019431352615356445
total depth time:  0.019507884979248047
depth_pose: [-0.9461999754071915, -0.6370114602404605, -1.7253102229125632]
x_err,y_err, velCond, z_err [0.04217418] [0.02887845] 0.8589446410096698 [0.03144489]
X<Y 996 108
find center time:  0.016925573348999023
total depth time:  0.017009735107421875
depth_pose: [-0.927828871273529, -0.6371057812329673, -1.711568941270146]
x_err,y_err, velCond, z_err [0.04204474] [0.03497838] 0.29866172810943065 [0.02117395]
X<Y 962 68
find center time:  0.01639580726623535
total depth time:  0.016495227813720703
depth_pose: [-0.9224493788311225, -0.643168416710898, -1.7069033700588434]
x_err,y_err, velCond, z_err [0.04252833] [0.03755374] 0.16652603242819627 [0.01504997]
X<Y 968 68
find center time:  0.01685309410095215
total depth time:  0.016942739486694336
depth_pose: [-0.9300897985308454, -0.6538309537792832, -1.7212645390092267]
x_err,y_err, velCond, z_err [0.03561339] [0.04225925] 0.22133079753449322 [0.01795194]
X<Y 938 98
find center time:  0.015351533889770508
total depth time:  0.01542353630065918
depth_pose: [-0.9128879572873293, -0.6552386368507312, -1.7045595142226841]
x_err,y_err, velCond, z_err [0.04038229] [0.05008793] 0.5370118220590286 [0.00147434]
X<Y 992 112
find center time:  0.015341997146606445
total depth time:  0.015408754348754883
depth_pose: [-0.8983801485334304, -0.6466988117578706, -1.6823819612783435]
x_err,y_err, velCond, z_err [0.04176027] [0.05865724] 0.3386311266321106 [0.01187346]
X<Y 976 96
find center time:  0.024261474609375
total depth time:  0.0243680477142334
depth_pose: [-0.9096447162490054, -0.6555424508670626, -1.6986138474927468]
x_err,y_err, velCond, z_err [0.03884295] [0.05937537] 0.1064084163941601 [0.00885851]
x_err,y_err, velCond, z_err [0.09530984] [0.24324625] 0.5411645825149585 [0.12927548]
X<Y 976 82
find center time:  0.02462601661682129
total depth time:  0.02473902702331543
depth_pose: [-0.896765686347647, -0.6507405570903859, -1.67957635485824]
x_err,y_err, velCond, z_err [0.03388098] [0.06913951] 0.28634039157899255 [0.01220899]
X<Y 992 108
find center time:  0.02524113655090332
total depth time:  0.025389671325683594
depth_pose: [-0.8924517535980764, -0.6476101025837304, -1.6714965961673278]
x_err,y_err, velCond, z_err [0.03327746] [0.07718888] 0.24659170501968733 [0.00654018]
X<Y 990 78
find center time:  0.02434086799621582
total depth time:  0.024457693099975586
depth_pose: [-0.8856546999674503, -0.6412643759199567, -1.6683200446706157]
x_err,y_err, velCond, z_err [0.03159571] [0.08270194] 0.3509675005905557 [0.00626072]
X<Y 972 80
find center time:  0.022290468215942383
total depth time:  0.022409677505493164
depth_pose: [-0.8836732581882045, -0.6384027882059251, -1.6742321981319401]
x_err,y_err, velCond, z_err [0.02183217] [0.08422861] 0.9360503561958515 [0.04237508]
X<Y 964 102
find center time:  0.025280475616455078
total depth time:  0.025392532348632812
depth_pose: [-0.8874947609252872, -0.633725047360813, -1.6959976646070334]
x_err,y_err, velCond, z_err [0.01695679] [0.08574309] 0.7617013841089604 [0.07241238]
X<Y 988 72
find center time:  0.024341821670532227
total depth time:  0.024456262588500977
depth_pose: [-0.8874930826871211, -0.6303360095199109, -1.7008570557392662]
x_err,y_err, velCond, z_err [0.01725419] [0.08675749] 0.4500413456352486 [0.09038297]
X<Y 938 118
find center time:  0.022369384765625
total depth time:  0.022475242614746094
depth_pose: [-0.888441196494535, -0.6260388020227435, -1.717675817982266]
x_err,y_err, velCond, z_err [0.02835587] [0.08814339] 0.2797515787057 [0.09016076]
X<Y 942 120
find center time:  0.022394895553588867
total depth time:  0.022507429122924805
depth_pose: [-0.9043733840314206, -0.6274778641781762, -1.75854671327385]
x_err,y_err, velCond, z_err [0.02817906] [0.08434355] 0.3670445923637921 [0.1043412]
X<Y 960 98
X<Y 954 126
find center time:  0.030066967010498047
total depth time:  0.030170917510986328
depth_pose: [-0.90819184375438, -0.6284447997549475, -1.7765509688209464]
x_err,y_err, velCond, z_err [0.04425711] [0.08191536] 0.609204193876818 [0.08619161]
X<Y 968 132
find center time:  0.02299356460571289
total depth time:  0.02310657501220703
depth_pose: [-0.9193117962167904, -0.6324826597236209, -1.803589747732867]
x_err,y_err, velCond, z_err [0.05421392] [0.07667363] 0.5083700197745703 [0.06925377]
X<Y 968 140
find center time:  0.013684988021850586
total depth time:  0.013755559921264648
depth_pose: [-0.9229073168305115, -0.6293393079731451, -1.8104090643977184]
x_err,y_err, velCond, z_err [0.05421824] [0.0698212] 0.17146915197372337 [0.06954848]
X<Y 948 108
find center time:  0.012242794036865234
total depth time:  0.012308835983276367
depth_pose: [-0.9396452005461997, -0.6349490422941402, -1.8264217974348067]
x_err,y_err, velCond, z_err [0.07505597] [0.06986333] 1.225089228796957 [0.02519606]
X<Y 950 104
find center time:  0.013935327529907227
total depth time:  0.014016389846801758
depth_pose: [-0.9517240045110943, -0.6335465666131137, -1.8221803748111198]
x_err,y_err, velCond, z_err [0.07960033] [0.06755916] 0.25804667506038664 [0.0162194]
X<Y 950 110
find center time:  0.013490438461303711
total depth time:  0.013556480407714844
depth_pose: [-0.9326196897210363, -0.6310178380388624, -1.7913194903080645]
x_err,y_err, velCond, z_err [0.08200069] [0.06018994] 0.31095622259605005 [0.00649094]
X<Y 984 90
find center time:  0.015406370162963867
total depth time:  0.015478134155273438
depth_pose: [-0.9465346161861382, -0.6365778635232835, -1.7913548836440727]
x_err,y_err, velCond, z_err [0.08528257] [0.05401925] 0.5724526326671528 [0.01531445]
X<Y 936 108
find center time:  0.013621807098388672
total depth time:  0.013693094253540039
depth_pose: [-0.9629462943024754, -0.6419543226584268, -1.806361280306209]
x_err,y_err, velCond, z_err [0.08443256] [0.05001083] 0.1779688844146098 [0.02113568]
X<Y 962 116
find center time:  0.014293909072875977
total depth time:  0.01437687873840332
depth_pose: [-0.9735313120470085, -0.6405783390092253, -1.8101511459807613]
x_err,y_err, velCond, z_err [0.08462323] [0.04206844] 0.48456823517607095 [0.0388154]
X<Y 984 120
find center time:  0.016690492630004883
total depth time:  0.016758441925048828
depth_pose: [-0.9725394327410454, -0.6436778622664644, -1.803291813232893]
x_err,y_err, velCond, z_err [0.08599165] [0.03499176] 0.4100001858483204 [0.0535466]
X<Y 976 104
find center time:  0.014653682708740234
total depth time:  0.014753103256225586
depth_pose: [-0.9836086088468188, -0.6416489253946172, -1.8130527336258895]
x_err,y_err, velCond, z_err [0.08656964] [0.03246539] 0.16123802057146122 [0.0594525]
X<Y 950 104
find center time:  0.02003645896911621
total depth time:  0.020135164260864258
depth_pose: [-0.9825885454930995, -0.6447578574860022, -1.8061942183833772]
x_err,y_err, velCond, z_err [0.08904822] [0.02495953] 0.35353349161682895 [0.07117838]
X<Y 964 78
X<Y 994 80
find center time:  0.013501644134521484
total depth time:  0.01356959342956543
depth_pose: [-0.9941938139404415, -0.6448606896736119, -1.8220451058451756]
x_err,y_err, velCond, z_err [0.0827138] [0.01609582] 0.2726204941765105 [0.07070432]
X<Y 986 122
find center time:  0.0157926082611084
total depth time:  0.015891075134277344
depth_pose: [-0.9892421337872908, -0.6416489253946172, -1.8129702298819343]
x_err,y_err, velCond, z_err [0.08369594] [0.00808585] 0.2962789973930067 [0.07938336]
X<Y 972 104
X<Y 994 116
find center time:  0.015469074249267578
total depth time:  0.015545129776000977
depth_pose: [-1.0010252400842035, -0.6494378401858788, -1.8191389594496923]
x_err,y_err, velCond, z_err [0.07991498] [0.00304727] 0.15763283339953446 [0.07911124]
X<Y 984 118
X<Y 966 100
X<Y 994 108
find center time:  0.014681339263916016
total depth time:  0.014759540557861328
depth_pose: [-0.9966139063964153, -0.6391508473804346, -1.8057476145450637]
x_err,y_err, velCond, z_err [0.07073989] [0.00776292] 0.36573603623468587 [0.07550872]
X<Y 994 98
X<Y 998 82
find center time:  0.01557779312133789
total depth time:  0.01568889617919922
depth_pose: [-1.0050383290483649, -0.6503648080419868, -1.806106636176142]
x_err,y_err, velCond, z_err [0.06678756] [0.01686071] 0.32755357917611566 [0.08406883]
X<Y 982 76
find center time:  0.013543128967285156
total depth time:  0.013604402542114258
depth_pose: [-1.0089587776042794, -0.6520742343988054, -1.8031196393035436]
x_err,y_err, velCond, z_err [0.05344492] [0.027184] 0.45329473920577135 [0.0774231]
X<Y 992 110
X<Y 978 116
find center time:  0.014472484588623047
total depth time:  0.014543294906616211
depth_pose: [-1.010651628042924, -0.653168283319979, -1.8061450276170319]
x_err,y_err, velCond, z_err [0.05005755] [0.03144542] 0.15270065377578826 [0.0801933]
X<Y 966 104
find center time:  0.017976760864257812
total depth time:  0.018061399459838867
depth_pose: [-1.0134695688117203, -0.6511769817847154, -1.816028407465565]
x_err,y_err, velCond, z_err [0.03705646] [0.04229965] 0.433186882622593 [0.07653285]
X<Y 968 118
X<Y 968 92
find center time:  0.015089988708496094
total depth time:  0.015166521072387695
depth_pose: [-1.017939662736398, -0.650198324890388, -1.8289342698224365]
x_err,y_err, velCond, z_err [0.0274041] [0.05030692] 0.31978640457375757 [0.07905016]
X<Y 978 108
find center time:  0.013627767562866211
total depth time:  0.013707399368286133
depth_pose: [-1.0150942621960712, -0.6445193193387289, -1.8287316435186807]
x_err,y_err, velCond, z_err [0.00966775] [0.06158574] 0.5792969557129706 [0.06929586]
X<Y 1000 114
X<Y 956 118
X<Y 992 116
X<Y 998 118
X<Y 966 100
find center time:  0.012749671936035156
total depth time:  0.012832164764404297
depth_pose: [-1.015600555448248, -0.646651147947769, -1.8348220495609102]
x_err,y_err, velCond, z_err [0.00852432] [0.06288129] 0.22755987833848987 [0.07823274]
X<Y 996 120
X<Y 978 88
find center time:  0.013788223266601562
total depth time:  0.013858556747436523
depth_pose: [-1.014415131225991, -0.642009857411574, -1.8376428696632985]
