Enter 's' to start: x_err,y_err, velCond, z_err [0.] [0.] 75.5153839129832 [0.5]
x_err,y_err, velCond, z_err [0.5] [0.04454544] 0.3920133682132917 [0.01427051]
x_err,y_err, velCond, z_err [0.5] [0.04384885] 0.4071286352297328 [0.02449613]
x_err,y_err, velCond, z_err [0.5] [0.04664726] 0.4028774133028464 [0.01757761]
x_err,y_err, velCond, z_err [0.5] [0.04997743] 0.6949413564208113 [0.01483352]
x_err,y_err, velCond, z_err [0.5] [0.05072787] 0.4115409478781462 [0.01804044]
x_err,y_err, velCond, z_err [0.5] [0.05128091] 0.3510939278461114 [0.02221705]
x_err,y_err, velCond, z_err [0.5] [0.05465458] 0.4677925028348047 [0.01228857]
x_err,y_err, velCond, z_err [0.5] [0.05480847] 0.3988987411068265 [0.01850328]
x_err,y_err, velCond, z_err [0.5] [0.05752891] 0.7523164171638166 [0.01882513]
x_err,y_err, velCond, z_err [0.5] [0.05750226] 0.41339855051465196 [0.02605141]
x_err,y_err, velCond, z_err [0.5] [0.05888911] 0.4157845836496741 [0.01920549]
x_err,y_err, velCond, z_err [0.5] [0.05945975] 0.7582459805973446 [0.0236245]
x_err,y_err, velCond, z_err [0.5] [0.06023294] 0.38548521564355376 [0.026815]
x_err,y_err, velCond, z_err [0.5] [0.05885642] 0.4231106127381973 [0.03410419]
x_err,y_err, velCond, z_err [0.5] [0.06101056] 0.42306335671653694 [0.03024657]
x_err,y_err, velCond, z_err [0.5] [0.06022689] 0.7666428566366799 [0.03472861]
x_err,y_err, velCond, z_err [0.5] [0.06296361] 0.4422162246334309 [0.02783889]
x_err,y_err, velCond, z_err [0.5] [0.05963913] 0.5363251273947941 [0.03826246]
x_err,y_err, velCond, z_err [0.5] [0.06022689] 0.8209362604883848 [0.03571344]
x_err,y_err, velCond, z_err [0.5] [0.05964303] 0.41324634061980076 [0.03197]
x_err,y_err, velCond, z_err [0.5] [0.05689378] 0.4718902525165048 [0.03934683]
x_err,y_err, velCond, z_err [0.5] [0.05748594] 0.4439680038970683 [0.03657498]
x_err,y_err, velCond, z_err [0.5] [0.05613694] 0.8508792462972642 [0.03011481]
x_err,y_err, velCond, z_err [0.5] [0.05417283] 0.46515042759088293 [0.03346877]
x_err,y_err, velCond, z_err [0.5] [0.05204088] 0.4420330042240924 [0.03081158]
x_err,y_err, velCond, z_err [0.5] [0.04855464] 0.8483583326506823 [0.02845157]
x_err,y_err, velCond, z_err [0.5] [0.04719149] 0.4449920824432868 [0.02877008]
x_err,y_err, velCond, z_err [0.5] [0.04384885] 0.43992936072804945 [0.03216507]
x_err,y_err, velCond, z_err [0.5] [0.04256669] 0.4130498458691191 [0.02543309]
x_err,y_err, velCond, z_err [0.5] [0.03628642] 0.89469708049292 [0.03021865]
x_err,y_err, velCond, z_err [0.5] [0.03503939] 0.43900261606674057 [0.02350201]
x_err,y_err, velCond, z_err [0.5] [0.03310078] 0.45639100430389046 [0.01379966]
x_err,y_err, velCond, z_err [0.5] [0.03190447] 0.4321636089803291 [0.0070765]
x_err,y_err, velCond, z_err [0.5] [0.02917106] 0.4296750693780672 [0.00142227]
x_err,y_err, velCond, z_err [0.49054479] [0.03019405] 0.9137192425732932 [0.02122563]
x_err,y_err, velCond, z_err [0.46549755] [0.02246545] 0.8838399756214178 [0.0024974]
x_err,y_err, velCond, z_err [0.45341811] [0.02489709] 0.6512459898637218 [0.02045404]
x_err,y_err, velCond, z_err [0.41948812] [0.02359147] 0.8597549659556657 [0.0259072]
x_err,y_err, velCond, z_err [0.39772557] [0.02092442] 0.571287685161194 [0.01946752]
x_err,y_err, velCond, z_err [0.38481081] [0.02384346] 0.4630137011603849 [0.03241738]
x_err,y_err, velCond, z_err [0.36295124] [0.02027599] 0.6126172653583379 [0.02193347]
x_err,y_err, velCond, z_err [0.32798064] [0.02189214] 0.9299125459479706 [0.03450427]
x_err,y_err, velCond, z_err [0.31183102] [0.02455625] 0.4348369232127812 [0.04038859]
x_err,y_err, velCond, z_err [0.29450016] [0.02590792] 0.4582215712318545 [0.04619904]
x_err,y_err, velCond, z_err [0.27752884] [0.02590792] 0.42432844638824435 [0.04595049]
x_err,y_err, velCond, z_err [0.24477396] [0.02855887] 0.8335637726025599 [0.05159106]
x_err,y_err, velCond, z_err [0.23043375] [0.03052954] 0.3689574980878168 [0.05446894]
x_err,y_err, velCond, z_err [0.2135505] [0.02918669] 0.4518566910751094 [0.04815768]
x_err,y_err, velCond, z_err [0.20185684] [0.0331237] 0.3430506307514957 [0.05416202]
x_err,y_err, velCond, z_err [0.17184285] [0.03309115] 0.7674659865104689 [0.04771483]
x_err,y_err, velCond, z_err [0.15750679] [0.03309115] 0.35843998193740667 [0.04750487]
x_err,y_err, velCond, z_err [0.14458751] [0.03375597] 0.3311246883420183 [0.05034739]
x_err,y_err, velCond, z_err [0.1240812] [0.03508563] 0.5335553896788975 [0.0561105]
x_err,y_err, velCond, z_err [0.10650546] [0.03242634] 0.5416113857627388 [0.04372624]
x_err,y_err, velCond, z_err [0.10631826] [0.03641523] 0.4655165789824449 [0.06191367]
x_err,y_err, velCond, z_err [0.09296114] [0.03508563] 0.37026576555677776 [0.05565474]
x_err,y_err, velCond, z_err [0.08365838] [0.03442081] 0.24624593072550804 [0.05248679]
x_err,y_err, velCond, z_err [0.06807194] [0.03442081] 0.3897026181221006 [0.05225852]
x_err,y_err, velCond, z_err [0.05845718] [0.03309115] 0.2879934836302485 [0.04605428]
x_err,y_err, velCond, z_err [0.05351196] [0.03375597] 0.14503132488551013 [0.04901357]
x_err,y_err, velCond, z_err [0.0483076] [0.03375597] 0.13012290000915372 [0.04893735]
x_err,y_err, velCond, z_err [0.01244298] [0.08937962] 0.36814344744418664 [0.10604936]
x_err,y_err, velCond, z_err [0.03369464] [0.03309115] 0.37459601293355455 [0.04569163]
x_err,y_err, velCond, z_err [0.03201851] [0.03379072] 0.22990104433717978 [0.05470653]
x_err,y_err, velCond, z_err [0.02586488] [0.03445774] 0.17132865790994883 [0.05764822]
x_err,y_err, velCond, z_err [0.00632815] [0.02918669] 0.5949536505762022 [0.04512288]
x_err,y_err, velCond, z_err [0.00479012] [0.031201] 0.23551931754498145 [0.05419636]
x_err,y_err, velCond, z_err [0.00373234] [0.02855887] 0.27226999843639904 [0.04795165]
x_err,y_err, velCond, z_err [0.00519982] [0.03057978] 0.2353049566616497 [0.05702645]
x_err,y_err, velCond, z_err [0.01426114] [0.03057978] 0.22655725479126088 [0.05689374]
x_err,y_err, velCond, z_err [0.02284685] [0.03052954] 0.26379993825591774 [0.05075961]
x_err,y_err, velCond, z_err [0.0254445] [0.03052954] 0.06494820117950291 [0.05072157]
x_err,y_err, velCond, z_err [0.02456289] [0.12539621] 0.09869487832904925 [0.10732551]
x_err,y_err, velCond, z_err [0.02632995] [0.031201] 0.08042632829475986 [0.0537406]
x_err,y_err, velCond, z_err [0.02586675] [0.5] 0.07295349610140044 [0.10719425]
x_err,y_err, velCond, z_err [0.02979621] [0.03316513] 0.125237870450518 [0.05677745]
x_err,y_err, velCond, z_err [0.03052205] [0.5] 0.228356441872756 [0.11289982]
x_err,y_err, velCond, z_err [0.03411084] [0.03249588] 0.13379901610435038 [0.05368235]
x_err,y_err, velCond, z_err [0.03014757] [0.5] 0.09033515793248467 [0.10982233]
x_err,y_err, velCond, z_err [0.03324414] [0.03383433] 0.15705304260497263 [0.05975874]
x_err,y_err, velCond, z_err [0.03885753] [0.03316513] 0.16135157707492007 [0.05664474]
x_err,y_err, velCond, z_err [0.03925444] [0.03450355] 0.15541633939861635 [0.06270262]
x_err,y_err, velCond, z_err [0.04228915] [0.03254383] 0.11952655438453205 [0.05957076]
x_err,y_err, velCond, z_err [0.0307146] [0.5] 0.1742285633548638 [0.10331002]
x_err,y_err, velCond, z_err [0.04274084] [0.03316513] 0.0770050300569922 [0.05658787]
x_err,y_err, velCond, z_err [0.03535003] [0.5] 0.22726908498449483 [0.10901832]
x_err,y_err, velCond, z_err [0.04144648] [0.03316513] 0.03236234188080042 [0.05660683]
x_err,y_err, velCond, z_err [0.03404516] [0.5] 0.07283021170040357 [0.10892545]
x_err,y_err, velCond, z_err [0.04059499] [0.03379072] 0.0786611862669554 [0.05364309]
x_err,y_err, velCond, z_err [0.0273708] [0.5] 0.36822764597403757 [0.09679471]
x_err,y_err, velCond, z_err [0.0414661] [0.03245668] 0.1570446941483824 [0.04756671]
x_err,y_err, velCond, z_err [0.03928926] [0.03309115] 0.09289762349771831 [0.04462277]
x_err,y_err, velCond, z_err [0.03273121] [0.5] 0.20161740096573108 [0.10821687]
x_err,y_err, velCond, z_err [0.03668267] [0.03309115] 0.06517171859741044 [0.04466094]
x_err,y_err, velCond, z_err [0.02771835] [0.5] 0.2836242870986185 [0.09908755]
x_err,y_err, velCond, z_err [0.03569399] [0.02912156] 0.3209466321288771 [0.03249231]
x_err,y_err, velCond, z_err [0.03175765] [0.02912156] 0.09841918945312828 [0.03254996]
x_err,y_err, velCond, z_err [0.02582487] [0.5] 0.19167320264802828 [0.10433472]
x_err,y_err, velCond, z_err [0.02951622] [0.02845454] 0.09507495153382227 [0.02955098]
x_err,y_err, velCond, z_err [0.01947258] [0.5] 0.31596798122846714 [0.09516306]
x_err,y_err, velCond, z_err [0.024258] [0.02714206] 0.13548975680300576 [0.02957152]
x_err,y_err, velCond, z_err [0.01890577] [0.5] 0.267618017864165 [0.10078652]
x_err,y_err, velCond, z_err [0.02361972] [0.02292005] 0.3464963283436372 [0.01638582]
x_err,y_err, velCond, z_err [0.0216518] [0.02157722] 0.16220710788765752 [0.01035076]
x_err,y_err, velCond, z_err [0.0146829] [0.02092442] 0.19114682636019853 [0.01342774]
x_err,y_err, velCond, z_err [0.01619866] [0.01734739] 0.27255170028516645 [0.00324136]
x_err,y_err, velCond, z_err [0.01146751] [0.01465978] 0.20346836966728957 [0.00281109]
x_err,y_err, velCond, z_err [0.00991115] [0.0130777] 0.18483792151496659 [0.00986366]
x_err,y_err, velCond, z_err [0.01667956] [0.00720166] 0.5564276175820059 [0.03023618]
x_err,y_err, velCond, z_err [0.00346468] [0.00971305] 0.5482325983320057 [0.01291699]
x_err,y_err, velCond, z_err [0.01013917] [0.00516345] 0.5465312966018187 [0.03323119]
x_err,y_err, velCond, z_err [0.0139763] [0.00061385] 0.5282032504396548 [0.05350372]
x_err,y_err, velCond, z_err [0.01334865] [0.00029603] 0.10456815588918834 [0.05753775]
x_err,y_err, velCond, z_err [0.04164308] [0.5] 0.41127870688157203 [0.0795628]
x_err,y_err, velCond, z_err [0.01217936] [0.00235634] 0.0970353730800943 [0.06061237]
x_err,y_err, velCond, z_err [0.04098835] [0.5] 0.4288339964729041 [0.08894646]
x_err,y_err, velCond, z_err [0.01311181] [0.00395384] 0.18317257437322843 [0.06770194]
x_err,y_err, velCond, z_err [0.01263369] [0.00555129] 0.18157286801237574 [0.07477085]
x_err,y_err, velCond, z_err [0.01124362] [0.00555129] 0.03475546836853417 [0.07475049]
x_err,y_err, velCond, z_err [0.06150901] [0.5] 0.4042525378384983 [0.08987166]
x_err,y_err, velCond, z_err [0.01718511] [0.01014471] 0.4037833473518886 [0.08904961]
x_err,y_err, velCond, z_err [0.01212382] [0.00854208] 0.2226422638282606 [0.08189935]
x_err,y_err, velCond, z_err [0.01141964] [0.00945786] 0.10488353099283525 [0.08593251]
x_err,y_err, velCond, z_err [0.07954803] [0.5] 0.9121275131973435 [0.09642444]
x_err,y_err, velCond, z_err [0.0093343] [0.0071488] 0.12934913394900202 [0.08179856]
x_err,y_err, velCond, z_err [0.08420446] [0.49889676] 0.44553718171130885 [0.09876261]
x_err,y_err, velCond, z_err [0.01002234] [0.00806166] 0.10528814814795569 [0.08585198]
x_err,y_err, velCond, z_err [0.08941946] [0.48200617] 0.4422322192355676 [0.0981124]
x_err,y_err, velCond, z_err [0.01158471] [0.00874631] 0.08748393014970451 [0.08890743]
x_err,y_err, velCond, z_err [0.0927462] [0.46504929] 0.4358874450224293 [0.10043479]
x_err,y_err, velCond, z_err [0.00862417] [0.00806166] 0.10809389908392085 [0.08583151]
x_err,y_err, velCond, z_err [0.10193699] [0.42872195] 0.9437641929891192 [0.1050129]
x_err,y_err, velCond, z_err [0.01226464] [0.00965917] 0.2040695618916882 [0.09296074]
x_err,y_err, velCond, z_err [0.01226464] [0.00965917] 0.0 [0.09296074]
x_err,y_err, velCond, z_err [0.09946674] [0.39158989] 0.510336863953972 [0.12139797]
x_err,y_err, velCond, z_err [0.01018439] [0.00874631] 0.11661025272557146 [0.08888692]
x_err,y_err, velCond, z_err [0.10073435] [0.37258255] 0.4937096717459846 [0.126605]
x_err,y_err, velCond, z_err [0.00862417] [0.00806166] 0.08745930916661454 [0.08583151]
x_err,y_err, velCond, z_err [0.10973993] [0.35448566] 0.5320107328899971 [0.11995229]
x_err,y_err, velCond, z_err [0.01002234] [0.00806166] 0.03495812416076751 [0.08585198]
x_err,y_err, velCond, z_err [0.10755211] [0.31616198] 1.0745821473238437 [0.13929323]
x_err,y_err, velCond, z_err [0.00654391] [0.0071488] 0.13623507117020867 [0.08175769]
x_err,y_err, velCond, z_err [0.11065493] [0.29742575] 0.478084010622016 [0.1415358]
x_err,y_err, velCond, z_err [0.00429351] [0.00555129] 0.19064707903594996 [0.0746487]
x_err,y_err, velCond, z_err [0.00273114] [0.0048667] 0.08748102843537106 [0.07159338]
x_err,y_err, velCond, z_err [0.11223545] [0.26063557] 0.47155240072402393 [0.15098771]
x_err,y_err, velCond, z_err [0.00273114] [0.0048667] 0.0 [0.07159338]
x_err,y_err, velCond, z_err [0.11735529] [0.22278496] 0.9590103775944946 [0.14743241]
x_err,y_err, velCond, z_err [0.00064791] [0.00395384] 0.11664700423380413 [0.0675194]
x_err,y_err, velCond, z_err [0.12860723] [0.20200871] 0.7098176276099937 [0.13168798]
x_err,y_err, velCond, z_err [0.00429351] [0.00555129] 0.20412803266763938 [0.0746487]
x_err,y_err, velCond, z_err [0.00429351] [0.00555129] 0.0 [0.0746487]
x_err,y_err, velCond, z_err [0.1291662] [0.164477] 0.475968730502124 [0.13308464]
x_err,y_err, velCond, z_err [0.00273114] [0.0048667] 0.08748102843537106 [0.07159338]
x_err,y_err, velCond, z_err [0.13446162] [0.12678088] 0.9701945346468784 [0.12553448]
x_err,y_err, velCond, z_err [0.00091371] [0.00188842] 0.21481689743569862 [0.06440457]
x_err,y_err, velCond, z_err [0.00318176] [0.00029603] 0.190749107910191 [0.05729566]
x_err,y_err, velCond, z_err [0.00318089] [0.00107956] 0.03442168235778901 [0.05723649]
x_err,y_err, velCond, z_err [0.13449677] [0.07096928] 0.4461605120902003 [0.12313411]
x_err,y_err, velCond, z_err [0.00526699] [0.00198653] 0.11664308196754616 [0.05316285]
x_err,y_err, velCond, z_err [0.13505405] [0.03233209] 0.9666190136385613 [0.1244833]
x_err,y_err, velCond, z_err [0.00161539] [0.00177712] 0.1989949976607524 [0.06023253]
x_err,y_err, velCond, z_err [0.00663984] [0.00473188] 0.23174511754374513 [0.05302465]
x_err,y_err, velCond, z_err [0.00455585] [0.00520641] 0.11369327516292749 [0.05703883]
x_err,y_err, velCond, z_err [0.131075] [0.02434323] 0.5249256455445981 [0.1279931]
x_err,y_err, velCond, z_err [0.00012954] [0.00416535] 0.44476437245969297 [0.07416973]
x_err,y_err, velCond, z_err [0.00505554] [0.00777686] 0.30085142078632787 [0.06392813]
x_err,y_err, velCond, z_err [0.00488379] [0.00849282] 0.07661482321787866 [0.06690296]
x_err,y_err, velCond, z_err [0.12332761] [0.09570256] 0.6258265925704234 [0.13081616]
x_err,y_err, velCond, z_err [0.00264786] [0.00832962] 0.18487439257099603 [0.07394992]
x_err,y_err, velCond, z_err [0.00057839] [0.0088372] 0.11358322196465831 [0.07796259]
x_err,y_err, velCond, z_err [0.12357457] [0.15305084] 0.45929611049847896 [0.12234656]
X<Y 1032 104
find center time:  0.021978378295898438
total depth time:  0.02206730842590332
depth_pose: [-1.161541647940346, -0.5633443776184912, -1.7820526254290776]
x_err,y_err, velCond, z_err [0.00197057] [0.01022825] 0.04924174599228577 [0.07788236]
x_err,y_err, velCond, z_err [0.14208664] [0.13734437] 1.4598702199018792 [0.06923758]
X<Y 1068 102
find center time:  0.014102935791015625
total depth time:  0.014170646667480469
depth_pose: [-1.1430905989311018, -0.5748829656561782, -1.7587943908277106]
x_err,y_err, velCond, z_err [0.00197057] [0.01022825] 0.0 [0.07788236]
x_err,y_err, velCond, z_err [0.12363559] [0.14888296] 0.7962905014099798 [0.09249581]
X<Y 1032 126
find center time:  0.018189668655395508
total depth time:  0.018285274505615234
depth_pose: [-1.1457466655114323, -0.6178035393707997, -1.7816235344282583]
x_err,y_err, velCond, z_err [0.0009739] [0.00957001] 0.10769181119159232 [0.08095692]
x_err,y_err, velCond, z_err [0.12629166] [0.19180353] 1.2171688808475356 [0.06966667]
X<Y 1054 106
X<Y 1052 70
find center time:  0.020601272583007812
total depth time:  0.020694494247436523
depth_pose: [-1.1247664326255347, -0.6504222630149761, -1.7593091583785738]
x_err,y_err, velCond, z_err [0.00236898] [0.00957001] 0.03488063812255712 [0.08097735]
x_err,y_err, velCond, z_err [0.10531143] [0.22442226] 1.1186159647663898 [0.09198105]
X<Y 1028 84
find center time:  0.0182342529296875
total depth time:  0.018335342407226562
depth_pose: [-1.1402515370754793, -0.6981514100021734, -1.785160389484276]
x_err,y_err, velCond, z_err [0.00081454] [0.0088372] 0.08631147529114878 [0.07798299]
x_err,y_err, velCond, z_err [0.12079653] [0.2721514] 1.4111489294258615 [0.06612982]
X<Y 1060 64
X<Y 1062 68
find center time:  0.030492305755615234
total depth time:  0.030641555786132812
depth_pose: [-1.1387537683291917, -0.7431853904674742, -1.802135046595159]
x_err,y_err, velCond, z_err [0.00220659] [0.00744615] 0.04923963804118423 [0.07806322]
x_err,y_err, velCond, z_err [0.11929876] [0.31718538] 1.203754982284213 [0.04915516]
X<Y 1064 32
X<Y 1030 32
find center time:  0.023983240127563477
total depth time:  0.024127721786499023
depth_pose: [-1.112227413807219, -0.7541278105691559, -1.7699601988107085]
x_err,y_err, velCond, z_err [0.0049907] [0.00466406] 0.09847927608236158 [0.07822367]
x_err,y_err, velCond, z_err [0.09277241] [0.3281278] 1.0777884973000365 [0.08133001]
X<Y 1002 56
find center time:  0.02368640899658203
total depth time:  0.023830652236938477
depth_pose: [-1.0989351272906616, -0.8074086357243253, -1.7514251840939417]
x_err,y_err, velCond, z_err [0.00299162] [0.0072884] 0.5022499075846028 [0.05997529]
X<Y 1042 22
find center time:  0.01853466033935547
total depth time:  0.018680572509765625
depth_pose: [-1.0878465210163637, -0.8355564561041804, -1.7437892005039202]
x_err,y_err, velCond, z_err [0.0082006] [0.00814866] 0.28543921956236035 [0.04985169]
X<Y 1046 8
find center time:  0.014374971389770508
total depth time:  0.014489173889160156
x_err,y_err, velCond, z_err [0.01204442] [0.00902363] 0.27115056114543423 [0.03974745]
X<Y 1032 12
find center time:  0.009193897247314453
total depth time:  0.009299755096435547
depth_pose: [-1.8253297021092418, -1.4499849687963833, -2.906602484170998]
x_err,y_err, velCond, z_err [0.01861836] [0.00991325] 0.3030328354459947 [0.02960259]
find center time:  0.006949901580810547
x_err,y_err, velCond, z_err [0.01861921] [0.00855749] 0.03392547369003304 [0.0296609]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.006690025329589844
x_err,y_err, velCond, z_err [0.02747292] [0.01239969] 0.49552734133839205 [0.01234833]
find center time:  0.005599498748779297
x_err,y_err, velCond, z_err [0.03513862] [0.01398175] 0.26566674077393254 [0.00516082]
find center time:  0.006793498992919922
x_err,y_err, velCond, z_err [0.03647784] [0.01531991] 0.047369372012748226 [0.00508364]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.006531715393066406
x_err,y_err, velCond, z_err [0.03781791] [0.01531991] 0.03350526094436581 [0.00506401]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.004891872406005859
x_err,y_err, velCond, z_err [0.03915713] [0.01665811] 0.047369898693059964 [0.00498683]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.006503582000732422
x_err,y_err, velCond, z_err [0.03419719] [0.0150863] 0.22101696186499178 [0.01213428]
find center time:  0.004698514938354492
x_err,y_err, velCond, z_err [0.02922689] [0.01351449] 0.2211679416238118 [0.019282]
find center time:  0.005023956298828125
x_err,y_err, velCond, z_err [0.02476493] [0.01216726] 0.19250616804697884 [0.02541142]
find center time:  0.005933523178100586
x_err,y_err, velCond, z_err [0.02517593] [0.01351449] 0.15578417100959818 [0.01934133]
find center time:  0.00513458251953125
x_err,y_err, velCond, z_err [0.02382556] [0.01351449] 0.03376305103301942 [0.0193611]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.004669904708862305
x_err,y_err, velCond, z_err [0.01590215] [0.01126908] 0.3281870550597384 [0.02958405]
find center time:  0.004900217056274414
x_err,y_err, velCond, z_err [0.01977539] [0.01216602] 0.27148900446785834 [0.01947843]
find center time:  0.005596160888671875
x_err,y_err, velCond, z_err [0.01183] [0.00991325] 0.32856300007326367 [0.02970201]
find center time:  0.006215333938598633
x_err,y_err, velCond, z_err [0.01279796] [0.00878889] 0.1782300777280398 [0.02272889]
find center time:  0.0053484439849853516
x_err,y_err, velCond, z_err [0.00776029] [0.00449007] 0.24578051630962625 [0.0299949]
find center time:  0.009283304214477539
x_err,y_err, velCond, z_err [0.01032821] [0.00407529] 0.2590470798449959 [0.01996483]
find center time:  0.0051305294036865234
x_err,y_err, velCond, z_err [0.01561146] [0.00368986] 0.2844824628334364 [0.00989372]
find center time:  0.005483150482177734
x_err,y_err, velCond, z_err [0.01427101] [0.00033349] 0.10612870337575962 [0.01008643]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.0049440860748291016
x_err,y_err, velCond, z_err [0.01033415] [0.00536392] 0.30266745927518274 [0.02037079]
find center time:  0.004683256149291992
x_err,y_err, velCond, z_err [0.01403297] [0.00640678] 0.2000027583551578 [0.01335417]
find center time:  0.0048215389251708984
x_err,y_err, velCond, z_err [0.01931527] [0.00537993] 0.28680500728911157 [0.00322233]
find center time:  0.00486302375793457
x_err,y_err, velCond, z_err [0.02065566] [0.00938786] 0.10572204397784192 [0.00337511]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.006053447723388672
x_err,y_err, velCond, z_err [0.02515343] [0.00795252] 0.19350844037515502 [0.00275862]
find center time:  0.004736900329589844
x_err,y_err, velCond, z_err [0.02490994] [0.01000395] 0.09302392763933927 [0.00033619]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.006038665771484375
x_err,y_err, velCond, z_err [0.0262456] [0.01000395] 0.03339499235153095 [0.00031663]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
find center time:  0.004728078842163086
x_err,y_err, velCond, z_err [0.03597272] [0.00616462] 0.4846594229779876 [0.01600741]
X<Y 1030 40
find center time:  0.011905431747436523
total depth time:  0.01201009750366211
depth_pose: [-1.1739086047262226, -0.8144988882287763, -1.7776601262048348]
x_err,y_err, velCond, z_err [0.03282592] [0.00760437] 0.17563785726460887 [0.00989327]
X<Y 1092 32
X<Y 1028 20
X<Y 1054 54
X<Y 1082 80
X<Y 1090 2
X<Y 1080 4
X<Y 1094 16
X<Y 1026 20
X<Y 1090 4
X<Y 1028 28
X<Y 1076 80
find center time:  0.017865657806396484
total depth time:  0.01794266700744629
depth_pose: [-1.1890766023169999, -0.8141239191442857, -1.7473908087904013]
x_err,y_err, velCond, z_err [0.03282508] [0.0062779] 0.03319233655929678 [0.00995032]
x_err,y_err, velCond, z_err [0.1696216] [0.38812391] 0.8464781189817738 [0.1038994]
X<Y 1056 8
X<Y 1054 62
X<Y 1044 50
X<Y 1056 64
X<Y 1058 46
X<Y 1040 60
X<Y 1068 68
X<Y 1054 54
X<Y 1034 50
X<Y 1058 62
X<Y 1034 52
X<Y 1058 56
X<Y 1064 64
X<Y 1046 62
X<Y 1064 44
X<Y 1036 48
X<Y 1054 38
X<Y 1072 54
X<Y 1072 72
X<Y 1066 52
find center time:  0.019655227661132812
total depth time:  0.019757747650146484
depth_pose: [-1.2321654044573431, -0.8211909313969556, -1.7620792389746038]
x_err,y_err, velCond, z_err [0.02915211] [0.00528935] 0.19957522086467078 [0.00293174]
X<Y 1024 48
X<Y 1116 56
X<Y 1038 46
X<Y 1036 48
X<Y 1022 20
X<Y 1046 40
X<Y 1022 34
X<Y 1030 32
X<Y 1048 62
X<Y 1028 42
X<Y 1040 54
X<Y 1026 16
X<Y 1028 46
X<Y 1066 54
X<Y 1042 42
X<Y 1022 26
X<Y 1040 58
X<Y 1040 30
X<Y 1032 42
X<Y 1026 30
X<Y 1024 30
find center time:  0.02295231819152832
total depth time:  0.023023128509521484
depth_pose: [-1.2221517228210472, -0.8262114086632476, -1.7444232778476625]
x_err,y_err, velCond, z_err [0.0307247] [0.00324673] 0.10106442422952486 [0.00604576]
x_err,y_err, velCond, z_err [0.20269672] [0.4002114] 0.5227403605104234 [0.10686693]
X<Y 1104 36
X<Y 1024 20
X<Y 1026 50
find center time:  0.019335269927978516
total depth time:  0.01940178871154785
depth_pose: [-1.2248181366836708, -0.8473707265958793, -1.7723223852105223]
x_err,y_err, velCond, z_err [0.0280597] [0.00074136] 0.11996018869568317 [0.00617829]
x_err,y_err, velCond, z_err [0.20536313] [0.42137072] 0.8779189491011401 [0.07896782]
X<Y 1116 2
find center time:  0.014350175857543945
total depth time:  0.014421701431274414
x_err,y_err, velCond, z_err [0.02223035] [0.00333384] 0.2186067860950452 [0.00019833]
X<Y 1064 8
find center time:  0.007971763610839844
total depth time:  0.008031129837036133
depth_pose: [-2.169752706357319, -1.5744041093594678, -3.11512541612976]
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.6050148143413628 [0.0200426]
find center time:  0.005002498626708984
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005085468292236328
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005548715591430664
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004930734634399414
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004679203033447266
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0048220157623291016
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005591869354248047
