48.71869897842407,1674490765.8049366,1.2736708655514986,-0.39197238887169705,0.14010662974606153,-1.1845974086684925,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.07561445236206055,1674490765.880551,1.2736481211008563,-0.40016261703825007,0.13780263834869286,-1.1704409758428265,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.0769805908203125,1674490765.9575317,1.273630519617042,-0.33922315340020914,0.12442689074028525,-1.2836304161196646,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.07977843284606934,1674490766.0373101,1.2806144853238788,-0.36190780391775645,0.12831684100032384,-1.240965651403977,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.07668542861938477,1674490766.1139956,1.2806232473425216,-0.3637630249193869,0.1295820008734611,-1.237758449878769,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08315443992614746,1674490766.19715,1.278641756209939,-0.36135465672606415,0.1316112684212661,-1.240311012118208,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08339357376098633,1674490766.2805436,1.2786790143347198,-0.3545107492592791,0.1336747818322613,-1.2611469409614546,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08135056495666504,1674490766.3618941,1.2736693804299006,-0.3585402682072703,0.13213134287506473,-1.2511000116372233,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08417057991027832,1674490766.4460647,1.27858034474292,-0.371727448242935,0.12577210837972952,-1.221709972195855,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08369898796081543,1674490766.5297637,1.2804736093473348,-0.38554418965267745,0.11656648905524714,-1.1860970549196372,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08212542533874512,1674490766.6118891,1.2653119880543957,-0.38828837277013034,0.08996360293377494,-1.180559548549458,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.07836031913757324,1674490766.6902494,1.2601966515624214,-0.37322208417827285,0.06993577514629318,-1.213396303101207,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08317279815673828,1674490766.7734222,1.2550783330415642,-0.3744198640628548,0.05379410289755524,-1.2085990932116888,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08072066307067871,1674490766.854143,1.2599164085878913,-0.369371959185798,0.03159840426010769,-1.2225619780215329,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08634161949157715,1674490766.9404845,1.264716490470399,-0.3649844847693838,0.012648510876820786,-1.20328527384586,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08443593978881836,1674490767.0249205,1.2625636098706952,-0.35802004194672066,-0.0010678584009922122,-1.179834072260696,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.08055758476257324,1674490767.105478,1.25932329339445,-0.29692149250159305,-0.01431522608869087,-1.2020051466393633,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.07956910133361816,1674490767.1850471,1.2521310518994222,-0.3654924209905273,-0.025361501454366494,-0.9620064798435166,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.07811594009399414,1674490767.263163,1.2439680916839322,-0.2692099890818808,-0.030835225976075843,-1.0645175721145541,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
0.16739726066589355,1674490767.4305604,1.1965509056518429,-0.1294445729309433,-0.038968684119833404,-1.0652796604218806,-7.382699999991574e-05,3.10283999999994e-05,-1.4050108062436884e-17
